OBJECTID,x_coord,y_coord,windspeed spring baseline lower,windspeed spring baseline median,windspeed spring baseline upper,windspeed spring 2.0 lower,windspeed spring 2.0 median,windspeed spring 2.0 upper,windspeed spring 4.0 lower,windspeed spring 4.0 median,windspeed spring 4.0 upper,windspeed summer baseline lower,windspeed summer baseline median,windspeed summer baseline upper,windspeed summer 2.0 lower,windspeed summer 2.0 median,windspeed summer 2.0 upper,windspeed summer 4.0 lower,windspeed summer 4.0 median,windspeed summer 4.0 upper,windspeed autumn baseline lower,windspeed autumn baseline median,windspeed autumn baseline upper,windspeed autumn 2.0 lower,windspeed autumn 2.0 median,windspeed autumn 2.0 upper,windspeed autumn 4.0 lower,windspeed autumn 4.0 median,windspeed autumn 4.0 upper,windspeed winter baseline lower,windspeed winter baseline median,windspeed winter baseline upper,windspeed winter 2.0 lower,windspeed winter 2.0 median,windspeed winter 2.0 upper,windspeed winter 4.0 lower,windspeed winter 4.0 median,windspeed winter 4.0 upper,Shape__Area,Shape__Length
6216,372500,562500,4.0648365,4.243802,4.698156,3.9685688,4.2428317,4.4407625,3.820612,4.194965,4.5477495,3.5195045,3.6891034,3.816843,3.3846574,3.582196,3.6459267,3.3438652,3.4839604,3.6004543,3.8843079,4.0514865,4.2520633,3.7607574,3.9106476,4.0254908,3.8077545,4.073465,4.1620455,4.530673,4.961872,5.33154,4.4118795,4.972608,5.0872498,4.566752,5.0583067,5.4688125,75706371.045166,34803.7873291397
6217,372500,567500,4.15883,4.332591,4.7492895,4.071299,4.3071523,4.4850807,3.9356644,4.286237,4.5870514,3.558268,3.7251759,3.8461432,3.420599,3.617096,3.6794732,3.3865712,3.523105,3.6513028,3.9371796,4.1270905,4.270233,3.8372664,3.9602928,4.0720015,3.854112,4.1130466,4.1857347,4.5495796,4.9663477,5.280676,4.4509044,4.9185762,5.0386076,4.5815573,5.036321,5.3937516,75874586.7033691,34842.4318171682
6218,372500,572500,3.5753987,3.7416756,4.0838785,3.5317416,3.7664852,3.9049766,3.4310036,3.7378993,3.9971046,3.0607896,3.2155368,3.2988536,2.970652,3.1393123,3.1861525,2.91744,3.0434134,3.1600728,3.4301243,3.581915,3.7154477,3.355735,3.467619,3.5647655,3.3696213,3.605388,3.669754,3.92456,4.308853,4.5750875,3.9033368,4.3152146,4.4256186,4.019626,4.4084396,4.7072806,76043715.5040283,34881.2430780989
6219,372500,577500,3.5242782,3.6992848,4.009592,3.503202,3.7430222,3.8689983,3.4165187,3.6998944,3.9479752,3.024651,3.1881483,3.2383564,2.9223454,3.0912955,3.1506321,2.8642714,2.9897974,3.1043954,3.4603887,3.600139,3.756003,3.3882573,3.4846382,3.5740306,3.395509,3.62042,3.6724231,3.9615676,4.3301997,4.581793,3.9669335,4.3489428,4.4676466,4.0471163,4.4295588,4.7025757,76214564.6279297,34920.4052889864
6220,372500,582500,3.5038009,3.6942677,4.0011525,3.489963,3.7342803,3.8623626,3.378817,3.6661687,3.9265335,3.0287523,3.1959753,3.2338212,2.9212022,3.057738,3.1615102,2.8426218,2.9803367,3.078455,3.4480374,3.605798,3.739823,3.371832,3.4495087,3.5625415,3.3955636,3.6079853,3.6459327,3.9892044,4.3292127,4.587403,3.9642048,4.3466578,4.4592066,4.0230947,4.4219837,4.7122965,76385950.56604,34959.6464707457
6221,372500,587500,3.2516518,3.4150262,3.7076714,3.237135,3.4374814,3.5384693,3.1365461,3.3907993,3.6094575,2.7859464,2.9319634,2.9766755,2.683121,2.8216207,2.9228718,2.6385264,2.7609532,2.8609524,3.0535452,3.232518,3.3143215,3.01831,3.0963113,3.1900513,2.9936845,3.1864338,3.2367237,3.5446591,3.8470027,4.069461,3.519833,3.8376775,3.9698663,3.5604362,3.9242814,4.1921296,76557032.0985107,34998.7740064159
6222,372500,592500,3.729264,3.8998036,4.1573224,3.7284684,3.9261334,4.0093603,3.6388726,3.896473,4.0883174,3.1785114,3.3375382,3.3774972,3.069648,3.2255607,3.3177838,3.0094316,3.151011,3.2504604,3.6449077,3.811369,3.9112065,3.6168761,3.6903744,3.780244,3.5853896,3.769095,3.8478596,4.1813674,4.492526,4.681463,4.1853824,4.4627247,4.606375,4.247908,4.5582023,4.7719703,76729192.4088135,35038.1041190856
6223,372500,597500,4.4023466,4.622342,4.8938513,4.426573,4.663092,4.7826595,4.2966967,4.6161375,4.8490844,3.7491047,3.941969,3.9847674,3.62213,3.8045304,3.8963826,3.5179448,3.6973414,3.830695,4.4275618,4.595743,4.7442236,4.368047,4.4938726,4.5800962,4.398177,4.607835,4.677501,5.053054,5.4166574,5.6603,5.064893,5.420003,5.5685563,5.1533666,5.496637,5.772216,76902185.6234131,35077.5801177492
6224,372500,602500,4.3870077,4.6439085,4.920972,4.4283743,4.658411,4.8432546,4.285968,4.6024466,4.889836,3.8101134,4.004553,4.0442276,3.651633,3.8368764,3.9240003,3.5307312,3.7276511,3.8647175,4.5781226,4.730765,4.901165,4.4849916,4.617856,4.7105837,4.539428,4.786582,4.8407745,5.2207575,5.5696344,5.822173,5.1965837,5.5710373,5.716098,5.2733717,5.6248064,5.9207277,77075752.5484619,35117.1424495643
6225,372500,607500,3.973041,4.2110443,4.480176,3.9759717,4.189275,4.3962708,3.8456905,4.128583,4.4192867,3.4366689,3.604124,3.6553395,3.277659,3.4317164,3.5173721,3.1535575,3.317592,3.4584427,4.100878,4.246727,4.3728285,4.001202,4.148938,4.203916,4.0363245,4.251648,4.3051867,4.696357,5.001054,5.254551,4.619269,5.004208,5.1364403,4.651242,5.0085783,5.333852,77249224.1583252,35156.6384343187
6226,372500,612500,3.8934238,4.1320887,4.4040046,3.8349679,4.0784993,4.2537355,3.7146523,4.0048647,4.285734,3.3324752,3.5018883,3.5521653,3.1269727,3.2865567,3.3908315,2.9943335,3.1625133,3.3096395,3.8758018,4.0367036,4.173775,3.7284927,3.868581,3.9527295,3.7604942,3.979121,4.0100036,4.439801,4.7569885,5.0534005,4.291215,4.7299814,4.866009,4.3422766,4.7258005,5.084878,77425556.0322266,35196.7407495444
6227,372500,617500,3.8520443,4.0789247,4.342867,3.7892952,4.0421705,4.194194,3.6662426,3.9702363,4.226288,3.2771976,3.4450161,3.5088184,3.0883276,3.25132,3.351543,2.962258,3.1206136,3.2581196,3.801902,3.9490676,4.0973253,3.6447856,3.7868907,3.8710568,3.6920998,3.9062328,3.940663,4.3082614,4.645787,4.9690084,4.1906877,4.637499,4.7625995,4.264809,4.61983,4.994462,77600833.4755859,35236.5575083379
6228,372500,622500,3.7328644,3.9560306,4.2616806,3.64774,3.9264731,4.091527,3.5245109,3.8598628,4.132515,3.241033,3.4089878,3.4705148,3.0536966,3.2303414,3.3222175,2.9429648,3.089292,3.2129498,3.72148,3.8766007,4.045804,3.5516906,3.6938546,3.7618022,3.6189125,3.8372123,3.8734214,4.1810827,4.558563,4.9349227,4.0823507,4.5494385,4.677388,4.1686807,4.5396085,4.927657,77776991.2164307,35276.529004107
6229,372500,627500,3.5242355,3.7126117,4.031953,3.426417,3.6939464,3.8507736,3.3132439,3.6379914,3.9009533,3.082757,3.244147,3.2913291,2.9061959,3.0650563,3.1677346,2.8314414,2.958702,3.0838542,3.391749,3.5669906,3.7191155,3.2402732,3.3623168,3.4575055,3.2940998,3.4978108,3.5425072,3.7869332,4.12687,4.4953017,3.690126,4.129165,4.271287,3.7644506,4.1350384,4.493395,77953778.2020264,35316.5979194286
6230,372500,632500,3.61328,3.7807155,4.1170397,3.4734077,3.7259872,3.9074244,3.3789966,3.6895611,3.9566007,3.1734855,3.3325412,3.3798356,2.9815812,3.1299796,3.23853,2.927817,3.041732,3.1802697,3.4261956,3.609497,3.7492104,3.26503,3.3531177,3.488109,3.3007023,3.4915707,3.5697587,3.807743,4.14417,4.513667,3.7013977,4.1277304,4.276303,3.7754788,4.1310687,4.466784,78131563.8500977,35356.847395825
6231,372500,637500,3.830604,3.9929688,4.3189106,3.663117,3.8909047,4.0671005,3.5991683,3.8630078,4.1186495,3.3430848,3.493274,3.5391457,3.1179574,3.2639313,3.3928123,3.0575213,3.1956506,3.314365,3.608853,3.814645,3.9136062,3.45592,3.5072083,3.6558487,3.4466221,3.6372046,3.7309062,4.030061,4.349868,4.685069,3.907364,4.265261,4.4166284,3.9732049,4.281949,4.5976715,78309587.2435303,35397.1047993441
6232,372500,642500,4.0368776,4.203343,4.529953,3.8602245,4.082016,4.2551413,3.794044,4.049628,4.3060904,3.5022862,3.6535847,3.695366,3.243958,3.4012928,3.5414722,3.1812804,3.3373592,3.4620361,3.8633225,4.0799704,4.1526365,3.6867359,3.7403367,3.8955178,3.6736026,3.8598988,3.9512749,4.3469954,4.657305,4.967729,4.1766195,4.5238614,4.6764364,4.250038,4.54585,4.862554,78489126.447998,35437.6587691451
6233,372500,647500,4.0229006,4.200982,4.5117273,3.9266033,4.1347475,4.2926455,3.856443,4.106956,4.359002,3.4802487,3.6142,3.66967,3.2518723,3.418237,3.5575893,3.2024243,3.3658738,3.4895332,3.8807788,4.1116657,4.1666284,3.7664695,3.8073115,3.9674172,3.7433782,3.9172218,4.0142117,4.4007554,4.711379,4.9903913,4.2579336,4.597104,4.7547445,4.3744187,4.642201,4.956517,78670114.7976074,35478.4931133731
6234,372500,652500,4.2482667,4.453431,4.7474375,4.2046967,4.4187136,4.568022,4.1043386,4.3662343,4.6311383,3.6499934,3.7877598,3.843396,3.424469,3.595347,3.72088,3.3356419,3.5299854,3.6372979,4.2072697,4.4509435,4.486403,4.0968084,4.1472864,4.3105755,4.0695686,4.2415423,4.3397913,4.7967863,5.1340437,5.4052553,4.673777,5.005515,5.1960316,4.787282,5.056027,5.3884816,78850235.9835205,35519.0851372273
6235,372500,657500,4.266362,4.4595537,4.7831817,4.21716,4.4444523,4.5988145,4.099052,4.359702,4.666844,3.6712747,3.8063736,3.8584888,3.409181,3.5856094,3.7082984,3.2973537,3.522065,3.6056771,4.317643,4.57034,4.614157,4.191826,4.2582045,4.421466,4.201287,4.340378,4.449134,4.9644012,5.3259354,5.597986,4.852314,5.1669703,5.378049,4.9452868,5.2166977,5.5674443,79031119.4638672,35559.8024236194
6236,372500,662500,4.4894342,4.704731,5.0465302,4.469558,4.710298,4.871207,4.373636,4.6221848,4.9571366,3.8814583,4.0306597,4.082473,3.633019,3.814413,3.9594276,3.5425255,3.767839,3.8743033,4.5815415,4.846001,4.8963504,4.4764967,4.55594,4.727685,4.4837527,4.6397414,4.7572355,5.290911,5.6360645,5.9060483,5.1795125,5.4943357,5.7146125,5.273014,5.573731,5.939205,79213066.5411377,35600.7120597569
6237,372500,667500,4.987868,5.2208385,5.5698757,4.9669337,5.212064,5.420222,4.820204,5.1114607,5.5001793,4.288022,4.466148,4.53153,4.043808,4.2423134,4.376689,3.9078412,4.173311,4.265605,5.2914596,5.5482407,5.6384816,5.1800084,5.3044777,5.4372334,5.2396097,5.4059467,5.531317,6.123458,6.4653573,6.796515,6.015346,6.354074,6.5376825,6.0729446,6.4190702,6.814205,79395495.3603516,35641.6828864133
6238,372500,672500,4.923602,5.1715565,5.5737276,4.8245444,5.0871325,5.288153,4.634187,4.9364176,5.3368545,4.2293973,4.3943534,4.4895215,3.9112937,4.0876565,4.2815027,3.7595916,3.9922943,4.1202154,5.377012,5.609544,5.794639,5.1663537,5.3046274,5.4419656,5.205468,5.4046717,5.5124145,6.314346,6.6835318,7.0756965,6.077468,6.4926744,6.6436005,6.101345,6.5075693,6.9194803,79577155.6159668,35682.4341897251
6239,372500,677500,4.726309,4.928983,5.3564634,4.558537,4.819983,4.978405,4.4009886,4.663174,4.995392,4.0440836,4.222102,4.2784414,3.7272925,3.8801372,4.0682735,3.586042,3.7861896,3.9599662,5.04584,5.2645516,5.4289503,4.803329,4.892953,5.0430284,4.7291083,4.941887,5.067266,5.8554893,6.2642508,6.6343856,5.5989723,5.994387,6.139759,5.589512,6.003548,6.4217277,79762629.6834717,35723.993640873
6240,372500,757500,4.06133,4.1902204,4.3430815,3.887439,4.079947,4.223989,3.768065,4.0128202,4.109408,3.233069,3.3512719,3.4322248,3.0093837,3.1376562,3.3338432,2.865003,2.9948602,3.1466084,4.0337367,4.2013974,4.271329,3.8416557,3.9736176,4.048574,3.7606735,3.9286373,3.9669201,4.5260115,4.795062,4.933543,4.432203,4.6478148,4.812099,4.365472,4.6893854,4.956517,82814207.8752441,36400.9468361403
6241,372500,762500,3.8448772,3.979901,4.1043797,3.6987953,3.868691,3.978515,3.600872,3.798648,3.8636947,3.0406363,3.1877646,3.257779,2.8175957,2.9561048,3.14973,2.6773558,2.814214,2.9389813,3.7164962,3.8994212,3.9869316,3.5390003,3.6697547,3.7004707,3.4276185,3.567992,3.6496608,4.215383,4.431655,4.537973,4.0680523,4.2570677,4.415509,4.0290303,4.2996726,4.54371,83011561.8966064,36444.2945325625
6242,372500,767500,3.8945434,4.0188475,4.152971,3.802446,3.9564552,4.084996,3.6926665,3.9092681,3.9927363,3.1152961,3.2599883,3.311791,2.9370372,3.0694194,3.2486997,2.805901,2.9478757,3.070208,3.7254517,3.8799121,3.9688563,3.5983543,3.7142348,3.7696407,3.5146973,3.6793284,3.7463691,4.097993,4.3233542,4.455069,4.037759,4.2749205,4.430901,4.018636,4.313102,4.571283,83208904.2768555,36487.5878456396
6243,372500,772500,3.7368102,3.886179,4.0079174,3.6283638,3.7854228,3.9248054,3.530336,3.7439263,3.8660386,2.9560297,3.08657,3.1490784,2.7658966,2.8925743,3.0895226,2.6438255,2.805756,2.9174614,3.5639858,3.6808314,3.7539165,3.401989,3.506358,3.5694938,3.3237252,3.5143375,3.5748582,3.913381,4.145513,4.319659,3.8670807,4.1242166,4.2818985,3.846658,4.131869,4.4163237,83407639.8179932,36531.1349999408
6244,372500,777500,3.9548848,4.1123276,4.2065916,3.8537593,4.0055327,4.119483,3.7765956,3.9407306,4.017825,3.1070483,3.2488453,3.2795243,2.8955805,3.0387304,3.2128189,2.7465281,2.9262419,3.0086462,3.9153824,4.00097,4.1243258,3.6985984,3.832901,3.8774085,3.6049964,3.7387824,3.8218563,4.4136434,4.6062765,4.7121634,4.274296,4.4706526,4.6419086,4.2594647,4.45546,4.696158,83607404.2049561,36574.8554125169
6245,372500,782500,3.9694228,4.1245584,4.2098756,3.9131699,4.014549,4.1750736,3.8517475,4.021306,4.0784054,3.2158103,3.3453088,3.373338,3.0222962,3.168281,3.304729,2.875759,3.042562,3.1180568,4.0577564,4.1535068,4.253696,3.8829904,3.9825032,4.0842857,3.7981687,3.9372058,3.9982781,4.529872,4.740514,4.854128,4.4131145,4.61146,4.7425303,4.405765,4.60853,4.814645,83809010.2683105,36618.9261705477
6246,372500,787500,3.9865308,4.0957294,4.2391195,3.9632866,4.06632,4.24675,3.8883414,4.043073,4.2162943,3.350736,3.424829,3.4607804,3.1199355,3.2390323,3.3884532,2.9820333,3.1265578,3.2116704,4.148792,4.1899214,4.305187,4.0149145,4.090827,4.220915,3.9823444,4.1202936,4.1684446,4.5207133,4.7700357,4.945658,4.4924417,4.687145,4.8487806,4.479685,4.732382,4.9605207,84010681.5230713,36662.9580357033
6247,372500,792500,3.3488724,3.4828327,3.6473308,3.3127708,3.452959,3.6071758,3.2044399,3.3751998,3.5631833,2.823171,2.8990064,2.9302688,2.58621,2.687305,2.8681407,2.4313197,2.6021407,2.6635141,3.4575226,3.4872353,3.6105053,3.3104637,3.4007545,3.5083795,3.2973409,3.4094563,3.4439285,3.776474,4.021953,4.185872,3.736184,3.9574666,4.0925636,3.7260602,3.9936721,4.2286615,84212913.3532715,36707.0592312556
6248,372500,797500,3.1231887,3.2638307,3.3675454,3.0833604,3.208362,3.2977958,3.0043073,3.1366346,3.2434673,2.5621142,2.6538048,2.710541,2.364046,2.4719207,2.648994,2.2308154,2.410278,2.4471984,3.061873,3.1459107,3.2494137,2.9685585,3.0075643,3.101795,2.8609679,2.9744544,3.0081475,3.4512374,3.6381233,3.723648,3.3025784,3.5336158,3.621858,3.3494015,3.5438938,3.7547386,84416258.8918457,36751.3500008509
6249,372500,802500,3.7943673,3.939502,4.056408,3.77528,3.863844,3.9975345,3.6845288,3.832192,3.959909,3.1486735,3.2467842,3.2994952,2.9345095,3.053145,3.2149055,2.785907,2.946821,3.0252318,3.9291377,3.9959512,4.106049,3.7998428,3.8848615,3.9961166,3.7410798,3.834102,3.8807666,4.454185,4.6375475,4.754984,4.270459,4.5247793,4.62247,4.321421,4.523996,4.7482786,84619613.3585205,36795.5892924477
6250,372500,807500,3.6207128,3.7945278,3.9138603,3.5817456,3.6789036,3.8296514,3.4842515,3.6451764,3.7868512,3.0199966,3.1083086,3.1481247,2.757583,2.8889997,3.0409846,2.628119,2.7738361,2.8499131,3.6585438,3.7440064,3.8269653,3.4942613,3.592184,3.7214222,3.434311,3.5605602,3.5661156,4.1179547,4.329477,4.5399647,3.9330907,4.2437215,4.3633795,3.972136,4.24288,4.487476,84824327.6105957,36840.0708453223
6251,372500,812500,3.263083,3.4022763,3.5132458,3.246284,3.316499,3.4515,3.1402507,3.287952,3.3792005,2.6927743,2.7866852,2.8332307,2.474595,2.5998898,2.7456224,2.362758,2.5050073,2.5782688,3.0801463,3.1985288,3.2760487,2.9597185,3.0426533,3.1502025,2.8550353,2.97668,3.0332124,3.4377327,3.6154943,3.7601433,3.2556908,3.5425117,3.656292,3.2937622,3.5787463,3.7733116,85030624.9119873,36884.8420375532
6252,372500,817500,3.435781,3.5861983,3.6707356,3.426887,3.4849033,3.6277955,3.3197975,3.459397,3.5203748,2.825973,2.9269261,2.9861894,2.613258,2.7335572,2.8943384,2.4668067,2.6458728,2.7298346,3.2847962,3.4206192,3.5112357,3.1524563,3.2389748,3.384404,3.0518897,3.1354136,3.2243958,3.7196012,3.9012885,3.9905887,3.5077891,3.7815585,3.8786602,3.5609672,3.75755,3.9772274,85238183.1086426,36929.8323464354
6253,372500,822500,3.9239979,4.0966268,4.1956687,3.8927817,3.981929,4.1317816,3.7977185,3.9463973,4.051111,3.269524,3.367494,3.4460921,3.0293388,3.163755,3.3303208,2.8772707,3.0659776,3.160775,3.9398274,4.0493827,4.128421,3.772653,3.8874536,4.0184307,3.724036,3.7913086,3.8593476,4.47095,4.640588,4.766152,4.210274,4.5027976,4.639473,4.27748,4.513259,4.7289124,85444339.0921631,36974.4640447628
6254,372500,827500,3.6059716,3.7878754,3.8507304,3.5968652,3.6693993,3.8159347,3.512415,3.6446953,3.7426572,3.0196793,3.1351013,3.2029984,2.7982183,2.914364,3.0994425,2.6770074,2.8403232,2.9421108,3.3540428,3.5145366,3.6044497,3.2512538,3.3438556,3.4465206,3.1465085,3.2310498,3.3302052,3.754622,3.924849,4.0398955,3.5258052,3.813118,3.9404762,3.5922947,3.847308,4.069711,85652796.8585205,37019.5397158698
6255,372500,832500,3.9658942,4.1358924,4.2167068,3.9428535,4.0185447,4.1676607,3.8703294,4.01118,4.0820484,3.3108532,3.4107766,3.482331,3.0724053,3.1922123,3.360099,2.9441302,3.1085334,3.2013173,3.828204,3.9637349,4.035701,3.691998,3.7962947,3.9164345,3.6110477,3.6798844,3.773819,4.277859,4.4414525,4.538479,4.0436134,4.325139,4.43935,4.1007075,4.3343344,4.5407195,85861421.5684814,37064.5965780251
6256,372500,837500,3.979536,4.164898,4.2519407,3.9430785,4.051404,4.188855,3.864045,4.0150156,4.1234426,3.3191326,3.4055152,3.484677,3.0571623,3.1868217,3.3632896,2.925173,3.1011584,3.1966114,3.9673977,4.075228,4.1439133,3.7986207,3.9125812,4.048445,3.7852993,3.8294868,3.8967109,4.473288,4.631203,4.7544994,4.2277913,4.505073,4.652823,4.284685,4.5503774,4.755028,86071073.4663086,37109.8201777434
6257,372500,842500,4.027299,4.2235503,4.305749,3.9931743,4.1222615,4.2539515,3.913713,4.0700235,4.179559,3.3870091,3.4793243,3.554528,3.1251907,3.254538,3.4399362,2.9985528,3.1813736,3.2847157,3.9930274,4.1133614,4.1940413,3.8448005,3.9508786,4.0852365,3.8261497,3.859967,3.9382808,4.478945,4.6530943,4.7664056,4.2258387,4.519952,4.6702957,4.315488,4.567079,4.7871428,86282252.1436768,37155.3174097481
6258,372500,847500,3.8339322,4.0186844,4.0944266,3.801347,3.9241843,4.052938,3.7251759,3.8726323,3.9830627,3.2260578,3.320779,3.3875008,2.978228,3.094697,3.2713284,2.8610163,3.0267565,3.1260784,3.720293,3.8533607,3.909151,3.5938923,3.688434,3.8150864,3.5639005,3.595945,3.6841977,4.1487656,4.2967296,4.413345,3.8990474,4.191656,4.3252153,3.9867675,4.2302966,4.4436874,86494500.489502,37200.989006456
6259,372500,852500,3.8512275,4.027886,4.1116724,3.8256507,3.929854,4.0520186,3.7399745,3.8799863,3.965205,3.194906,3.2963004,3.3586936,2.9516423,3.0664861,3.2327633,2.8213603,2.9766603,3.089965,3.7240596,3.842833,3.908526,3.5878787,3.6871433,3.7967663,3.539756,3.5830016,3.6754563,4.1631227,4.295019,4.409716,3.904482,4.1858315,4.311853,3.9764867,4.2053423,4.4137125,86707302.2507324,37246.7234503834
6260,372500,857500,4.1772947,4.3580465,4.4549613,4.1419287,4.2794843,4.4025855,4.064956,4.211126,4.2965364,3.4346166,3.5423756,3.6107903,3.1770146,3.3093467,3.4765472,3.0412357,3.2051075,3.3280628,4.138795,4.2368665,4.315735,3.9788246,4.091506,4.2117386,3.932588,3.9855602,4.0781913,4.615609,4.7503414,4.8727503,4.3646216,4.6312685,4.7661448,4.419503,4.653799,4.866,86920012.776001,37292.3820848745
6261,372500,862500,4.767733,4.950739,5.0978065,4.742588,4.8760214,5.0350027,4.6544104,4.826165,4.917302,3.869059,3.9905486,4.057689,3.5774345,3.746189,3.9179535,3.4193034,3.6195636,3.748417,4.924148,5.000028,5.1124563,4.7385416,4.8605714,5.001219,4.6793404,4.7473555,4.8448267,5.4911494,5.6469235,5.780774,5.2517676,5.503048,5.6552825,5.2970066,5.5495725,5.7575674,87134187.6960449,37338.2988350651
6262,372500,1042500,6.9545946,7.1862617,7.414504,7.0109634,7.269807,7.3994803,6.8773546,7.0794296,7.184655,5.677309,5.8804774,5.980028,5.532244,5.7689333,5.9169416,5.3577757,5.6426306,5.7648807,7.2616663,7.425576,7.574529,7.13022,7.310141,7.4779196,7.0927444,7.1972494,7.2979875,8.159878,8.412966,8.652449,7.9034715,8.29128,8.44245,7.899006,8.22618,8.627831,95497426.9562988,39089.1330968449
6263,377500,82500,4.5515275,4.7603927,4.97713,4.404919,4.5832863,4.677987,4.314727,4.5570517,4.714978,3.7851174,3.8982167,3.9976208,3.4609466,3.6594949,3.7445588,3.3030136,3.462588,3.54241,4.5013247,4.7649107,4.866157,4.351547,4.514001,4.6411467,4.1544957,4.337886,4.45358,5.5637603,5.764822,5.915119,5.2671113,5.70584,5.8810825,5.4928675,5.6640706,6.071703,62128455.3793945,31528.673357178
6264,377500,87500,3.640969,3.8146374,3.9873295,3.5086055,3.673647,3.7313926,3.451083,3.607113,3.7439697,3.0859153,3.1972668,3.258611,2.8465505,2.9922407,3.0312204,2.7223535,2.8243127,2.926583,3.3821957,3.6262562,3.6625266,3.233647,3.3903873,3.5130298,3.099665,3.2546005,3.3385615,4.21853,4.440137,4.5641465,3.963611,4.326043,4.495335,4.1198587,4.25619,4.5426197,62247232.3916016,31558.7967763673
6265,377500,92500,3.6683757,3.8257828,3.963477,3.5025775,3.6412902,3.7009354,3.4588826,3.587571,3.7000778,3.1681416,3.2650905,3.2899241,2.9510167,3.052445,3.0902162,2.8566146,2.9064093,2.9982958,3.3967881,3.613192,3.663094,3.217577,3.3733068,3.4958012,3.102359,3.211343,3.3093715,4.151105,4.3508945,4.4150724,3.8402066,4.1716924,4.333947,3.9781864,4.094458,4.3217306,62366502.8587646,31589.016710519
6266,377500,97500,4.062665,4.2169456,4.360757,3.8317866,3.964236,4.022163,3.7851715,3.909226,4.0175357,3.5448868,3.6363244,3.6603882,3.2938564,3.3689048,3.4221184,3.1995049,3.258709,3.3517222,3.7873569,4.0004168,4.064986,3.5444484,3.6991868,3.8178353,3.431456,3.5406814,3.6335273,4.574792,4.7686048,4.815852,4.167497,4.4817696,4.6572886,4.2914248,4.41467,4.649349,62485997.9168701,31619.264493995
6267,377500,102500,3.9446716,4.085578,4.242518,3.7594752,3.9082592,3.9645462,3.7008939,3.848872,3.9657378,3.3866184,3.487286,3.5257459,3.1774154,3.2643464,3.2839973,3.0746558,3.136991,3.2391582,3.7123268,3.9027379,3.9477067,3.490895,3.6481705,3.7517009,3.41717,3.522246,3.5938053,4.4687076,4.657312,4.717566,4.1083126,4.451395,4.606448,4.2733755,4.3670044,4.6200686,62605363.0875244,31649.4504017286
6268,377500,107500,3.713033,3.8826766,4.0562263,3.5314465,3.7026863,3.776844,3.4855423,3.631085,3.7719426,3.1231778,3.2342725,3.3016515,2.8975713,3.001618,3.0620413,2.790143,2.8644593,2.963596,3.422655,3.6113553,3.671702,3.1997502,3.3469005,3.4681256,3.098885,3.2301173,3.2945251,4.2075624,4.4140377,4.534775,3.8666828,4.244704,4.3934374,4.0370235,4.1419206,4.4634485,62724985.6231689,31679.6727816953
6269,377500,112500,3.6338322,3.8193526,3.97586,3.4409993,3.6117978,3.6696472,3.3998017,3.536122,3.6710286,3.0856442,3.2096214,3.2684932,2.8622918,2.960025,3.0232232,2.780267,2.8368328,2.9353948,3.2538784,3.4667373,3.5297132,3.0520818,3.1936371,3.3150527,2.942532,3.0717034,3.1593328,4.048079,4.265819,4.3699083,3.7060611,4.057626,4.2269716,3.838932,3.9675355,4.2611346,62845718.2827148,31710.1466351013
